code,name_x,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,name_y,changepercent,trade,open,high,low,settlement,volume,turnoverratio,pe,pb
600642,申能股份,0.44,39.3,,8.4,,198313.51,39.38,,10-30,申能股份,0.654,7.7,7.65,7.75,7.65,7.65,14989733,0.3293,17.5,1.47
002498,汉缆股份,0.23,27.78,,4.53,,24583.96,24.16,,10-28,汉缆股份,1.189,7.66,7.58,7.8,7.58,7.57,30546661,0.9187,33.3043478261,1.50868695652
000402,金融街,0.34,78.95,,4.18,,101339.44,74.56,,10-31,金 融 街,-1.464,12.79,12.9,13.12,12.42,12.98,98925278,3.31186,37.6176470588,1.57241764706
601186,中国铁建,0.67,9.84,,7.67,,811441.9,8.23,,10-31,中国铁建,1.239,13.89,13.78,13.92,13.63,13.72,18695190,0.18219,20.7313432836,1.59009402985
300193,佳士科技,0.32,18.52,8.87,3.63,0.36,7142.63,20.04,,10-24,佳士科技,0.286,14.04,13.94,14.14,13.87,14.0,11244507,3.31242,43.875,1.5926625
000830,鲁西化工,0.24,16.02,,5.45,,35030.39,15.94,,10-27,鲁西化工,1.286,7.09,6.96,7.14,6.92,7.0,30187276,2.062,29.5416666667,1.61002083333
601588,北辰实业,0.16,60.0,,4.81,,53252.21,65.91,,10-29,北辰实业,0.723,5.57,5.57,5.61,5.46,5.53,45036279,1.69309,34.8125,1.67448125
601009,南京银行,1.67,19.29,13.16,14.77,23.08,517819.1,24.48,,10-29,南京银行,-0.053,18.97,18.99,19.24,18.72,18.98,33380646,1.12433,11.3592814371,1.67776586826
600221,海南航空,0.2,31.61,,8.49,,248979.9,31.89,,10-30,海南航空,0.508,3.96,3.94,3.98,3.93,3.94,48765683,0.41285,19.8,1.68102
002526,山东矿机,0.01,171.43,,0.16,,303.93,171.21,,10-28,山东矿机,0.832,10.91,10.86,10.99,10.74,10.82,12574220,3.0131,1091.0,1.7456
002128,露天煤业,0.19,11.76,,3.7,,31509.23,37.09,,10-29,露天煤业,0.223,8.97,8.92,9.01,8.85,8.95,21400369,1.34744,47.2105263158,1.74678947368
000089,深圳机场,0.18,59.96,,3.79,,33688.5,75.59,,10-28,深圳机场,0.473,8.49,8.5,8.65,8.41,8.45,12676346,0.61815,47.1666666667,1.78761666667
600011,华能国际,0.92,29.58,,18.4,,1323475.27,32.41,,10-21,华能国际,0.447,8.98,8.93,9.02,8.89,8.94,11133778,0.10604,9.76086956522,1.796
600741,华域汽车,1.41,4.92,,14.91,,363407.92,4.89,,10-29,华域汽车,0.114,17.52,17.54,17.66,17.32,17.5,11335825,0.43883,12.4255319149,1.85264680851
601111,中国国航,0.51,96.15,,10.82,,628049.8,98.94,,10-30,中国国航,0.687,8.79,8.76,8.9,8.7,8.73,24821142,0.298,17.2352941176,1.86485882353
601607,上海医药,0.81,13.92,,7.63,,217882.27,13.92,,10-30,上海医药,0.812,19.86,19.83,19.89,19.69,19.7,6379054,0.33174,24.5185185185,1.87076296296
600027,华电国际,0.68,24.13,,18.45,,606858.8,42.74,,10-28,华电国际,1.158,6.99,6.93,7.03,6.93,6.91,16393443,0.27598,10.2794117647,1.89655147059
600020,中原高速,0.49,106.63,,13.44,,109999.09,106.65,,10-28,中原高速,2.065,6.92,6.77,6.95,6.77,6.78,41942829,1.86631,14.1224489796,1.89805714286
600325,华发股份,0.38,14.8,,4.36,,30647.49,13.19,,10-31,华发股份,3.17,16.6,16.12,16.65,15.97,16.09,16859525,2.06347,43.6842105263,1.90463157895
600026,中海发展,0.17,594.82,,2.77,,69062.17,709.75,,10-29,中海发展,6.227,11.77,10.81,12.19,9.98,11.08,269321321,9.8435,69.2352941176,1.91781764706
000903,云内动力,0.17,10.39,,3.78,,13607.95,30.14,,10-23,云内动力,-0.917,8.64,8.72,8.77,8.54,8.72,10605934,1.3415,50.8235294118,1.92112941176
600089,特变电工,0.5,12.56,,8.0,,161472.74,17.07,,10-28,特变电工,-0.742,12.04,12.16,12.17,11.97,12.13,29878918,0.94014,24.08,1.9264
000623,吉林敖东,2.26,120.76,,13.76,,201805.95,120.77,,10-31,吉林敖东,1.376,31.67,31.25,31.84,31.25,31.24,22507277,2.78925,14.0132743363,1.92822654867
600376,首开股份,0.69,30.75,,10.29,,155362.29,29.55,,10-29,首开股份,0.999,13.14,13.02,13.26,12.9,13.01,24711718,1.10221,19.0434782609,1.95957391304
600509,天富能源,0.33,5.81,,6.57,,29671.33,7.3,,10-31,天富能源,1.337,9.85,9.74,9.85,9.65,9.72,10506449,1.25271,29.8484848485,1.96104545455
600064,南京高科,0.93,62.72,,9.04,,72266.15,143.96,,10-24,南京高科,1.328,20.6,20.25,20.94,20.24,20.33,18383654,2.37414,22.1505376344,2.00240860215
600023,浙能电力,0.44,22.22,,11.55,,562677.3,32.5,,10-29,浙能电力,0.393,7.67,7.64,7.7,7.61,7.64,17973969,0.70369,17.4318181818,2.013375
600208,新湖中宝,0.07,2.82,,2.94,,59399.85,33.25,,10-24,新湖中宝,0.417,4.82,4.8,4.84,4.77,4.8,54900945,0.67471,68.8571428571,2.0244
600827,百联股份,0.68,33.33,,7.58,,117590.79,33.72,,10-30,百联股份,-0.6,18.21,18.27,18.39,18.17,18.32,9991272,0.64762,26.7794117647,2.02987941176
600837,海通证券,1.06,103.85,,13.04,,1106492.21,123.58,,10-29,海通证券,1.886,16.75,16.5,16.98,16.31,16.44,101345769,1.2524,15.8018867925,2.06056603774
000850,华茂股份,0.12,335.71,,2.8,,11497.73,328.24,,10-31,华茂股份,1.029,8.84,8.78,8.86,8.75,8.75,8747216,0.9274,73.6666666667,2.06266666667
600426,华鲁恒升,0.81,23.62,,11.06,,76855.13,23.65,,10-30,华鲁恒升,0.132,15.17,15.09,15.28,15.05,15.15,15875761,1.66478,18.7283950617,2.07136049383
600051,宁波联合,0.38,21.16,,6.14,,11518.87,20.26,,10-28,宁波联合,1.252,12.94,12.78,12.97,12.71,12.78,6603388,2.15944,34.0526315789,2.09083157895
600030,中信证券,1.4,141.38,,14.11,,1598595.8,151.16,,10-30,中信证券,0.776,20.79,20.7,21.05,20.41,20.63,274811764,2.80001,14.85,2.095335
601233,桐昆股份,0.1,400.0,,1.46,,10017.0,487.24,,10-28,桐昆股份,0.91,14.42,14.2,14.58,14.1,14.29,18819316,1.95302,144.2,2.10532
600383,金地集团,0.19,90.0,,2.62,,83263.33,87.0,,10-30,金地集团,1.324,15.31,15.18,15.48,14.86,15.11,63526173,1.41182,80.5789473684,2.11116842105
601199,江南水务,0.79,58.0,9.04,8.78,1.12,18496.91,57.45,,10-27,江南水务,-0.157,19.02,18.82,19.07,18.75,19.05,6312291,1.34993,24.0759493671,2.11386835443
600177,雅戈尔,1.46,65.91,,18.32,,325243.25,65.81,,10-30,雅戈尔,0.888,17.05,17.13,17.24,16.8,16.9,32473276,1.45842,11.6780821918,2.13942465753
000883,湖北能源,0.33,57.14,,11.61,,178327.87,56.92,,10-30,湖北能源,0.817,6.17,6.14,6.17,6.12,6.12,15621879,0.29221,18.696969697,2.17071818182
600035,楚天高速,0.27,22.73,,10.01,,39471.73,47.01,,10-30,楚天高速,10.018,6.04,5.5,6.04,5.45,5.49,129875974,8.93615,22.3703703704,2.23927407407
000581,威孚高科,1.27,4.96,,11.42,,129386.42,4.39,,10-27,威孚高科,-0.2,24.92,25.01,25.33,24.75,24.97,11770795,1.40725,19.6220472441,2.24083779528
002511,中顺洁柔,0.14,4.54,,2.78,,6613.11,29.78,,10-21,中顺洁柔,0.711,11.33,11.25,11.46,11.2,11.25,8676841,1.78749,80.9285714286,2.24981428571
601601,中国太保,1.66,67.68,14.02,12.3,2.68,1503600.0,67.81,,10-31,中国太保,2.013,30.4,29.67,30.5,29.52,29.8,26215639,0.417,18.313253012,2.25253012048
002122,天马股份,0.03,68.5,,0.85,,4009.06,55.19,,10-27,天马股份,1.523,8.0,7.88,8.01,7.84,7.88,9080612,0.84634,266.666666667,2.26666666667
600062,华润双鹤,0.75,0.04,,7.29,,42978.75,0.04,,10-30,华润双鹤,0.472,23.42,23.31,23.45,23.25,23.31,3938699,0.68895,31.2266666667,2.276424
000949,新乡化纤,0.11,30.12,,4.7,,11493.31,57.06,,10-29,新乡化纤,2.099,5.35,5.25,5.37,5.23,5.24,19800984,1.92893,48.6363636364,2.28590909091
601669,中国电建,0.36,4.07,,10.11,,495849.44,49.1,,10-31,中国电建,1.114,8.17,8.1,8.24,8.07,8.08,28095450,0.85138,22.6944444444,2.29440833333
002060,粤水电,0.11,1.64,,2.65,,6723.61,1.34,,10-28,粤 水 电,1.491,9.53,9.35,9.64,9.33,9.39,11618321,1.93296,86.6363636364,2.29586363636
600751,天海投资,0.05,1130.0,,1.19,,14257.52,3915.02,,10-31,天海投资,-0.922,9.67,9.72,9.85,9.51,9.76,10979758,2.82881,193.4,2.30146
002394,联发股份,0.55,1.85,,6.64,,17779.46,2.08,,10-30,联发股份,2.63,19.12,18.68,19.68,18.63,18.63,6644801,2.05277,34.7636363636,2.30830545455
000882,华联股份,0.1,381.19,,3.89,,23354.0,381.56,,10-31,华联股份,2.573,5.98,5.89,6.14,5.89,5.83,72125913,3.82694,59.8,2.32622
002087,新野纺织,0.19,91.82,,5.13,,10117.39,91.8,,10-23,新野纺织,2.254,8.62,8.46,8.67,8.42,8.43,13489591,2.59606,45.3684210526,2.3274
600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31,辽宁成大,-0.043,23.26,23.4,23.47,23.02,23.27,40070823,2.93622,23.7346938776,2.33786734694
601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31,中国中铁,0.452,11.12,11.1,11.18,11.01,11.07,39067473,0.22856,32.7058823529,2.33847058824
600723,首商股份,0.36,13.12,,7.52,,23670.34,13.14,,10-31,首商股份,0.984,11.29,11.33,11.59,11.22,11.18,8825416,1.34111,31.3611111111,2.35835555556
000550,江铃汽车,1.78,0.56,,13.78,,154039.85,0.62,,10-27,江铃汽车,0.23,30.55,30.75,30.95,30.35,30.48,1236178,0.23888,17.1629213483,2.3650505618
600638,新黄浦,0.35,166.87,,5.55,,19739.82,166.66,,10-28,新黄浦,2.115,14.97,14.55,15.15,14.55,14.66,12141808,2.16368,42.7714285714,2.37381428571
002547,春兴精工,0.36,33.33,,6.94,,12182.13,59.14,,10-28,春兴精工,1.308,12.39,12.22,12.57,12.22,12.23,20068018,2.93206,34.4166666667,2.38851666667
002187,广百股份,0.49,2.08,,6.89,,16625.58,1.08,,10-24,广百股份,1.418,17.17,16.93,17.19,16.82,16.93,3288428,0.9795,35.0408163265,2.4143122449
000685,中山公用,0.85,32.81,,13.92,,118669.82,136.43,,10-31,中山公用,0.34,14.76,14.67,14.85,14.61,14.71,10646388,1.06736,17.3647058824,2.41716705882
600529,山东药玻,0.44,16.79,,5.26,,11334.43,16.78,,10-30,山东药玻,-0.197,20.25,20.3,20.67,20.1,20.29,5631058,2.18784,46.0227272727,2.42079545455
002302,西部建设,0.44,33.33,,6.0,,22866.93,34.08,,10-23,西部建设,0.674,17.92,17.71,17.99,17.71,17.8,3189420,1.17728,40.7272727273,2.44363636364
300185,通裕重工,0.09,12.5,3.93,2.42,0.03,8538.59,12.93,,10-23,通裕重工,1.788,9.11,8.96,9.15,8.95,8.95,9820999,1.38901,101.222222222,2.44957777778
601688,华泰证券,1.38,193.62,,16.01,,863935.22,226.66,,10-31,华泰证券,-0.186,21.41,21.4,21.7,21.01,21.45,37610088,0.69089,15.5144927536,2.48387028986
600418,江淮汽车,0.47,42.42,,8.03,,64914.94,54.72,,10-30,江淮汽车,-0.615,14.55,14.64,14.72,14.38,14.64,21601986,2.60385,30.9574468085,2.48588297872
600060,海信电器,0.71,0.85,,8.33,,92804.61,0.96,,10-24,海信电器,3.364,21.2,20.67,21.33,20.48,20.51,16236471,1.24086,29.8591549296,2.48726760563
601901,方正证券,0.48,108.7,4.17,12.11,-0.82,392710.25,164.94,,10-31,方正证券,0.713,9.89,9.82,9.97,9.77,9.82,73036629,1.16118,20.6041666667,2.49516458333
000776,广发证券,1.51,196.08,,18.02,,1038601.72,241.58,,10-31,广发证券,-0.333,20.95,20.99,21.22,20.61,21.02,74608122,1.26042,13.8741721854,2.50012582781
600321,国栋建设,0.03,287.14,1.84,1.44,,4096.77,367.07,,10-20,国栋建设,-0.759,5.23,5.25,5.32,5.21,5.27,27179838,2.30166,174.333333333,2.5104
601618,中国中冶,0.16,23.08,,6.35,,315143.2,26.46,,10-29,中国中冶,2.755,6.34,6.17,6.44,6.1,6.17,147525327,0.90846,39.625,2.5161875
000404,华意压缩,0.32,12.93,,8.52,,18176.2,12.91,,10-17,华意压缩,1.921,9.55,9.36,9.56,9.35,9.37,9713494,1.96343,29.84375,2.5426875
600467,好当家,0.05,56.67,,1.19,,3462.83,56.91,,10-28,好当家,0.75,10.74,10.66,11.06,10.3,10.66,31376601,4.29524,214.8,2.55612
002430,杭氧股份,0.12,20.0,,2.8,,10020.18,21.34,,10-28,杭氧股份,0.64,11.0,10.9,11.1,10.88,10.93,4924435,0.60845,91.6666666667,2.56666666667
000039,中集集团,0.64,5.82,,7.26,,172459.8,6.35,,10-28,中集集团,1.753,22.64,22.15,22.89,21.91,22.25,23095081,1.83275,35.375,2.568225
600900,长江电力,0.58,0.45,,10.74,,949322.71,0.46,,10-31,长江电力,-1.488,13.9,14.11,14.17,13.89,14.11,22770315,0.23364,23.9655172414,2.57389655172
600310,桂东电力,0.49,157.54,,13.19,,40308.84,672.57,,10-30,桂东电力,-0.416,9.58,9.58,9.66,9.48,9.62,10933872,1.32087,19.5510204082,2.57877959184
000419,通程控股,0.18,8.21,,4.99,,9525.24,8.22,,10-27,通程控股,4.084,9.43,9.07,9.44,9.07,9.06,20151999,3.70925,52.3888888889,2.61420555556
601789,宁波建工,0.3,5.08,,6.46,,14424.77,5.07,,10-27,宁波建工,0.41,12.26,12.23,12.52,12.15,12.21,22044552,4.51696,40.8666666667,2.63998666667
000665,湖北广电,0.43,26.47,,5.35,,27471.56,110.03,,10-30,湖北广电,3.946,21.6,20.93,21.86,20.93,20.78,15992129,7.56683,50.2325581395,2.68744186047
002403,爱仕达,0.24,9.09,,4.43,,7402.13,37.35,,10-31,爱仕达,1.671,14.6,14.35,14.63,14.35,14.36,4937200,1.7078,60.8333333333,2.69491666667
600006,东风汽车,0.17,78.69,,5.3,,33195.68,78.68,,10-31,东风汽车,0.348,8.65,8.62,8.67,8.56,8.62,16438534,0.82193,50.8823529412,2.69676470588
600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31,北京城乡,-0.103,19.41,19.45,19.45,18.9,19.43,7025703,2.21767,80.875,2.701225
000716,黑芝麻,0.22,7.21,,3.67,,7059.4,38.27,,10-29,黑芝麻,0.0,16.2,16.0,16.43,15.9,16.2,12018362,5.40541,73.6363636364,2.70245454545
002533,金杯电工,0.19,19.5,,5.29,,10519.17,19.87,,10-23,金杯电工,2.09,9.77,9.54,9.8,9.51,9.57,14722261,2.94097,51.4210526316,2.72017368421
600143,金发科技,0.21,16.67,,6.66,,54424.96,19.19,,10-22,金发科技,0.459,8.75,8.72,8.94,8.68,8.71,24836223,0.97016,41.6666666667,2.775
601211,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,0.285,24.64,24.58,24.77,24.43,24.57,29310265,1.92198,14.08,2.84416
600461,洪城水业,0.49,44.12,,8.44,,16156.31,42.01,,10-30,洪城水业,0.852,16.57,16.25,16.62,16.25,16.43,10872772,3.29478,33.8163265306,2.85409795918
000625,长安汽车,1.45,23.93,,23.76,,674084.32,23.62,,10-31,长安汽车,0.057,17.45,17.48,17.57,17.26,17.44,18776679,0.55429,12.0344827586,2.85939310345
000939,凯迪生态,0.17,21.43,,3.5,,23596.13,80.39,,10-27,凯迪生态,0.651,13.91,13.82,14.04,13.79,13.82,11598008,1.23245,81.8235294118,2.86382352941
000598,兴蓉环境,0.24,4.35,,9.35,,72896.13,8.33,,10-28,兴蓉环境,0.96,7.36,7.34,7.41,7.31,7.29,28845589,0.96596,30.6666666667,2.86733333333
002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04,银宝山新,10.012,18.68,18.68,18.68,18.68,16.98,2300,0.00724,39.7446808511,2.87354042553
300158,振东制药,0.17,24.07,6.88,2.53,-0.11,5001.38,23.12,,10-26,振东制药,1.724,19.47,19.15,19.65,19.12,19.14,3158211,1.10376,114.529411765,2.89759411765
000818,方大化工,0.09,38.83,,2.9,,5835.15,38.88,,10-23,方大化工,-0.77,9.02,9.09,9.16,8.9,9.09,22681999,3.33559,100.222222222,2.90644444444
600757,长江传媒,0.28,33.33,,7.07,,34520.56,36.09,,10-28,长江传媒,1.498,11.52,11.37,11.73,11.35,11.35,20889315,1.72141,41.1428571429,2.9088
600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31,招商证券,0.31,22.67,22.51,22.8,22.38,22.6,23636413,0.49211,14.9144736842,2.91428815789
601628,中国人寿,1.2,23.71,10.57,11.67,1.33,3383700.0,22.81,,10-29,中国人寿,-1.216,30.05,29.81,30.3,29.55,30.42,16928039,0.08129,25.0416666667,2.9223625
000042,中洲控股,0.86,35.14,,11.88,,41326.72,35.38,,10-30,中洲控股,-1.671,21.18,21.54,21.77,21.08,21.54,3609490,0.75389,24.6279069767,2.92579534884
000905,厦门港务,0.27,8.0,,5.49,,14285.72,9.24,,10-30,厦门港务,0.629,14.39,14.36,14.67,14.12,14.3,11415632,2.14984,53.2962962963,2.92596666667
002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31,毅昌股份,0.0,12.52,12.55,13.18,12.45,12.52,14539653,3.75464,250.4,2.92968
600297,广汇汽车,0.38,391.54,,7.61,,124452.41,4493.38,,10-30,广汇汽车,3.977,14.64,15.49,15.49,13.3,14.08,50523389,9.6235,38.5263157895,2.93185263158
600323,瀚蓝环境,0.42,13.51,,7.27,,31948.49,48.65,,10-30,瀚蓝环境,-1.109,16.95,17.02,17.14,16.72,17.14,13210827,2.28071,40.3571428571,2.93396428571
002054,德美化工,0.81,268.18,,17.36,,30614.59,332.67,,10-31,德美化工,1.329,13.72,13.55,13.77,13.41,13.54,10087364,3.23134,16.9382716049,2.94048395062
002042,华孚色纺,0.35,45.83,,8.24,,29085.82,46.37,,10-26,华孚色纺,0.321,12.5,12.46,12.55,12.34,12.46,6899211,0.82975,35.7142857143,2.94285714286
600150,中国船舶,0.12,22.77,,0.98,,17079.92,23.09,,10-31,中国船舶,2.588,36.07,35.15,36.6,34.95,35.16,15348414,1.11372,300.583333333,2.94571666667
601555,东吴证券,0.81,125.0,,14.67,,218396.83,182.59,,10-30,东吴证券,0.493,16.31,16.31,16.45,16.11,16.23,32592921,1.25793,20.1358024691,2.95392222222
600869,智慧能源,0.25,32.84,,7.72,,24992.11,31.29,,10-31,智慧能源,0.415,9.69,9.64,9.74,9.61,9.65,10201875,0.51522,38.76,2.992272
